,_c0,Rk,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,Goals,Shots,SoT,SoT%,G/Sh,G/SoT,ShoDist,ShoFK,ShoPK,PKatt,PasTotCmp,PasTotAtt,PasTotCmp%,PasTotDist,PasTotPrgDist,PasShoCmp,PasShoAtt,PasShoCmp%,PasMedCmp,PasMedAtt,PasMedCmp%,PasLonCmp,PasLonAtt,PasLonCmp%,Assists,PasAss,Pas3rd,PPA,CrsPA,PasProg,PasAtt,PasLive,PasDead,PasFK,TB,Sw,PasCrs,TI,CK,CkIn,CkOut,CkStr,PasCmp,PasOff,PasBlocks,SCA,ScaPassLive,ScaPassDead,ScaDrib,ScaSh,ScaFld,ScaDef,GCA,GcaPassLive,GcaPassDead,GcaDrib,GcaSh,GcaFld,GcaDef,Tkl,TklWon,TklDef3rd,TklMid3rd,TklAtt3rd,TklDri,TklDriAtt,TklDri%,TklDriPast,Blocks,BlkSh,BlkPass,Int,Tkl+Int,Clr,Err,Touches,TouDefPen,TouDef3rd,TouMid3rd,TouAtt3rd,TouAttPen,TouLive,ToAtt,ToSuc,ToSuc%,ToTkl,ToTkl%,Carries,CarTotDist,CarPrgDist,CarProg,Car3rd,CPA,CarMis,CarDis,Rec,RecProg,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,TklW,PKwon,PKcon,OG,Recov,AerWon,AerLost,AerWon%,GPJ,score,Desempenho
238,962,963,Serge Gnabry,GER,FWMF,Bayern Munich,Bundesliga,27,1995,20,13,1106,12.3,9,3.98,1.87,46.9,0.16,0.35,16.7,0.08,0.08,0.08,37.0,46.2,80.1,521.4,139.3,24.1,27.5,87.9,10.2,12.5,81.8,1.95,3.5,55.8,0.33,1.71,2.36,1.95,0.33,4.63,46.2,44.0,1.79,0.0,0.24,0.08,2.68,0.89,0.57,0.24,0.33,0.0,37.0,0.41,1.22,4.63,3.09,0.24,0.49,0.49,0.24,0.08,0.89,0.57,0.0,0.16,0.0,0.16,0.0,1.14,0.65,0.33,0.49,0.33,0.49,0.98,50.0,0.49,1.3,0.08,1.22,0.65,1.79,0.24,0.08,59.7,0.24,6.59,24.4,29.5,7.32,59.6,3.25,1.46,45.0,1.38,42.5,38.7,218.9,106.1,3.82,2.68,2.28,2.52,1.38,46.1,11.1,0.0,0.0,0.0,0.89,0.49,0.41,2.68,0.65,0.16,0.0,0.0,3.98,0.24,0.41,37.5,0.45,227.26349999999996,Excelente
340,1308,1309,Randal Kolo Muani,FRA,FW,Eint Frankfurt,Bundesliga,24,1998,18,17,1442,16.0,9,2.31,1.06,45.9,0.22,0.47,13.7,0.0,0.06,0.06,13.5,21.4,63.2,182.0,40.5,7.75,11.4,68.1,4.13,6.13,67.3,0.63,1.06,58.8,0.63,1.38,0.88,0.94,0.13,1.94,21.4,20.6,0.63,0.0,0.19,0.13,0.75,0.06,0.0,0.0,0.0,0.0,13.5,0.19,0.88,3.88,2.38,0.0,0.88,0.25,0.38,0.0,1.06,0.75,0.0,0.19,0.0,0.13,0.0,0.56,0.5,0.06,0.13,0.38,0.0,0.25,0.0,0.25,0.44,0.06,0.38,0.13,0.69,0.38,0.0,35.3,0.5,1.56,14.3,19.9,7.19,35.2,4.81,1.88,39.0,2.19,45.5,21.8,154.6,74.6,3.38,1.88,2.5,4.25,2.75,26.9,8.13,0.19,0.06,0.06,1.75,2.38,0.88,0.75,0.5,0.13,0.0,0.0,3.38,2.0,2.94,40.5,0.5,224.623,Bom
537,2099,2100,Rodrigo,ESP,FWMF,Leeds United,Premier League,31,1991,18,17,1296,14.4,10,3.61,1.32,36.5,0.17,0.47,16.4,0.14,0.07,0.07,19.0,27.1,70.3,280.6,50.8,10.1,12.8,78.4,5.76,8.33,69.2,1.6,2.78,57.5,0.07,0.9,1.32,0.76,0.14,2.08,27.1,24.4,2.5,0.0,0.28,0.49,0.9,0.28,0.07,0.0,0.0,0.0,19.0,0.21,0.49,2.08,1.46,0.0,0.21,0.42,0.0,0.0,0.14,0.07,0.0,0.0,0.07,0.0,0.0,0.69,0.28,0.07,0.35,0.28,0.28,0.69,40.0,0.42,0.69,0.14,0.56,0.21,0.9,1.11,0.07,38.1,1.04,3.4,18.1,16.8,5.42,38.1,1.11,0.42,37.5,0.69,62.5,21.5,107.7,44.1,2.15,0.9,1.18,2.36,0.76,26.9,7.43,0.21,0.0,0.0,1.11,0.28,0.49,0.9,0.28,0.0,0.0,0.0,2.57,1.32,2.92,31.1,0.5555555555555556,224.106,Bom
673,2642,2643,Mattia Zaccagni,ITA,FWMF,Lazio,Serie A,27,1995,20,20,1607,17.9,8,2.12,0.89,42.1,0.18,0.44,16.8,0.06,0.06,0.06,24.2,30.4,79.4,318.8,75.9,15.5,17.3,89.4,6.48,8.32,77.9,0.61,1.51,40.7,0.22,1.12,1.45,0.78,0.0,2.57,30.4,29.8,0.67,0.11,0.0,0.28,1.9,0.22,0.34,0.22,0.06,0.0,24.2,0.0,1.06,2.79,1.84,0.06,0.28,0.28,0.28,0.06,0.39,0.28,0.06,0.0,0.06,0.0,0.0,1.56,1.01,0.73,0.61,0.22,0.45,0.73,61.5,0.28,1.12,0.17,0.95,0.89,2.46,0.34,0.06,42.1,0.5,5.2,18.2,19.4,4.19,42.1,3.41,1.28,37.7,1.12,32.8,29.8,198.2,105.6,3.46,1.68,1.23,1.73,1.12,33.5,8.38,0.28,0.0,0.0,1.84,3.58,0.17,1.9,1.01,0.0,0.06,0.0,4.02,0.34,1.01,25.0,0.4,220.90349999999998,Bom
556,2178,2179,Mama Samba Bald�,GNB,FW,Troyes,Ligue 1,27,1995,20,19,1576,17.5,9,3.14,0.97,30.9,0.15,0.47,16.9,0.0,0.06,0.06,11.8,17.2,68.8,183.0,38.7,6.4,8.97,71.3,4.0,5.26,76.1,0.74,1.14,65.0,0.17,0.86,0.97,0.29,0.0,1.71,17.2,14.7,2.4,0.0,0.0,0.23,0.4,0.0,0.0,0.0,0.0,0.0,11.8,0.11,0.74,2.34,1.43,0.0,0.4,0.29,0.17,0.06,0.4,0.17,0.0,0.11,0.0,0.11,0.0,1.49,0.57,0.4,0.69,0.4,0.46,0.86,53.3,0.4,0.91,0.17,0.74,0.23,1.71,0.29,0.0,31.0,0.46,2.8,15.5,13.7,4.69,30.9,3.54,1.49,41.9,1.66,46.8,20.5,140.6,52.8,1.77,0.63,0.91,3.49,2.17,20.7,5.77,0.17,0.06,0.0,1.37,1.49,0.86,0.4,0.57,0.11,0.0,0.0,3.31,1.31,1.89,41.1,0.45,220.7465,Bom
290,1155,1156,Borja Iglesias,ESP,FW,Betis,La Liga,30,1993,20,19,1480,16.4,9,2.38,0.85,35.9,0.13,0.36,15.4,0.0,0.24,0.24,14.2,19.2,74.0,165.5,22.2,9.7,12.1,80.3,2.38,3.41,69.6,0.55,0.67,81.8,0.18,0.85,0.37,0.37,0.0,0.91,19.2,17.1,2.07,0.0,0.18,0.12,0.0,0.12,0.0,0.0,0.0,0.0,14.2,0.06,0.98,1.59,1.04,0.0,0.06,0.3,0.18,0.0,0.3,0.24,0.0,0.0,0.06,0.0,0.0,0.49,0.24,0.18,0.18,0.12,0.12,0.49,25.0,0.37,0.3,0.06,0.24,0.06,0.55,0.67,0.0,29.5,0.73,1.71,13.6,14.3,4.51,29.3,1.28,0.49,38.1,0.55,42.9,16.8,82.0,30.0,1.22,0.55,1.22,2.87,1.46,23.8,5.55,0.0,0.06,0.0,1.77,2.2,0.91,0.0,0.24,0.0,0.0,0.0,1.65,0.85,1.34,38.9,0.45,219.678,Bom
477,1849,1850,Lo�s Openda,BEL,FW,Lens,Ligue 1,22,2000,22,16,1355,15.1,9,3.44,1.66,48.1,0.17,0.36,13.2,0.0,0.0,0.0,11.7,17.0,68.8,170.4,32.6,5.17,7.55,68.4,4.64,5.7,81.4,0.4,1.19,33.3,0.07,0.79,0.53,0.53,0.07,1.46,17.0,14.5,2.38,0.07,0.26,0.13,1.06,0.4,0.0,0.0,0.0,0.0,11.7,0.07,0.79,2.12,1.32,0.0,0.13,0.26,0.4,0.0,0.13,0.07,0.0,0.07,0.0,0.0,0.0,0.26,0.26,0.07,0.13,0.07,0.07,0.46,14.3,0.4,0.4,0.0,0.4,0.07,0.33,0.0,0.0,26.4,0.0,0.53,8.81,17.5,5.96,26.4,1.79,0.26,14.8,1.32,74.1,18.4,132.6,48.4,1.92,1.46,1.46,2.12,1.06,18.2,8.21,0.07,0.0,0.0,1.46,1.92,0.66,1.06,0.26,0.0,0.0,0.0,2.19,0.4,0.73,35.3,0.4090909090909091,219.32349999999997,Bom
552,2163,2164,Bukayo Saka,ENG,FW,Arsenal,Premier League,21,2001,21,21,1801,20.0,7,2.45,0.75,30.6,0.12,0.4,15.5,0.0,0.05,0.05,30.4,39.5,77.1,452.9,106.3,18.4,20.9,88.1,8.65,10.7,80.8,2.25,4.5,50.0,0.4,2.45,1.15,1.95,0.45,2.7,39.5,36.1,3.35,0.4,0.0,0.15,4.5,0.5,2.45,2.1,0.0,0.05,30.4,0.05,1.3,4.8,3.35,0.7,0.1,0.4,0.2,0.05,0.8,0.6,0.15,0.0,0.05,0.0,0.0,1.2,0.75,0.4,0.35,0.45,0.2,0.65,30.8,0.45,1.05,0.0,1.05,0.55,1.75,0.8,0.0,51.7,0.45,4.35,13.4,34.5,5.95,51.6,4.05,1.45,35.8,1.9,46.9,33.5,249.2,129.8,5.1,2.6,2.4,2.2,1.45,37.6,14.2,0.2,0.0,0.0,1.15,1.65,0.2,4.5,0.75,0.0,0.0,0.0,3.75,0.3,1.15,20.7,0.3333333333333333,218.5725,Bom
616,2415,2416,Martin Terrier,FRA,FWMF,Rennes,Ligue 1,25,1997,16,16,1319,14.7,9,3.2,1.84,57.4,0.19,0.33,15.2,0.0,0.0,0.0,30.4,41.0,74.1,462.2,106.2,15.6,20.5,76.2,9.93,12.7,78.1,2.59,3.54,73.1,0.27,1.77,2.65,1.02,0.2,4.08,41.0,40.3,0.61,0.14,0.34,0.34,0.88,0.07,0.0,0.0,0.0,0.0,30.4,0.07,1.16,3.81,2.93,0.0,0.2,0.54,0.07,0.07,0.61,0.41,0.0,0.07,0.07,0.07,0.0,1.7,0.75,0.48,0.61,0.61,0.88,1.63,54.2,0.75,1.02,0.14,0.88,0.95,2.65,0.41,0.0,53.2,0.82,4.42,24.6,24.6,5.78,53.2,1.77,0.61,34.6,0.95,53.8,39.5,223.3,85.3,2.31,2.24,0.61,1.77,1.02,40.2,9.32,0.0,0.0,0.0,0.82,1.63,0.41,0.88,0.75,0.0,0.0,0.0,3.95,4.29,2.52,63.0,0.5625,215.54299999999998,Bom
401,1571,1572,Martinelli,BRA,FW,Arsenal,Premier League,21,2001,21,21,1726,19.2,7,2.71,0.94,34.6,0.13,0.39,16.5,0.1,0.0,0.0,26.8,36.7,72.9,428.4,91.5,14.0,16.5,85.1,9.58,12.0,80.0,2.4,4.95,48.4,0.1,1.93,1.25,1.41,0.16,3.44,36.7,32.8,3.65,0.47,0.21,0.1,4.53,0.47,2.71,1.82,0.0,0.0,26.8,0.26,1.56,4.32,3.18,0.31,0.21,0.36,0.16,0.1,0.57,0.31,0.0,0.0,0.26,0.0,0.0,0.89,0.52,0.31,0.26,0.31,0.1,0.42,25.0,0.31,0.83,0.05,0.78,0.36,1.25,0.52,0.0,49.9,0.47,4.43,14.0,32.3,7.45,49.9,4.27,1.72,40.2,1.93,45.1,33.3,243.1,106.8,4.17,1.93,2.4,2.81,2.14,37.0,11.7,0.1,0.0,0.0,1.3,1.3,0.26,4.53,0.52,0.0,0.0,0.0,3.49,0.47,1.88,20.0,0.3333333333333333,215.123,Bom
368,1400,1401,Rafael Le�o,POR,FWMF,Milan,Serie A,23,1999,21,17,1524,16.9,8,3.55,0.95,26.7,0.13,0.5,18.3,0.0,0.0,0.0,20.5,28.2,72.5,368.3,115.4,9.23,12.1,76.5,8.17,10.2,79.8,2.54,3.79,67.2,0.3,1.83,2.54,2.07,0.53,4.44,28.2,26.8,1.3,0.12,0.12,0.83,2.13,1.01,0.18,0.0,0.0,0.0,20.5,0.12,0.95,4.14,2.9,0.06,0.65,0.18,0.36,0.0,0.47,0.41,0.0,0.06,0.0,0.0,0.0,0.12,0.06,0.0,0.12,0.0,0.06,0.3,20.0,0.24,0.12,0.06,0.06,0.47,0.59,0.24,0.0,39.8,0.36,2.07,16.4,22.2,5.74,39.8,4.85,2.07,42.7,2.31,47.6,26.8,250.4,127.3,4.73,3.2,2.72,2.25,1.36,30.8,8.17,0.36,0.06,0.06,0.77,1.01,0.41,2.13,0.06,0.0,0.0,0.0,3.2,1.18,1.07,52.6,0.38095238095238093,215.0845,Bom
471,1814,1815,M'Bala Nzola,ANG,FW,Spezia,Serie A,26,1996,18,18,1596,17.7,9,2.26,0.85,37.5,0.18,0.47,15.6,0.0,0.11,0.11,15.3,19.3,78.9,189.5,30.7,10.5,12.4,84.9,3.5,4.46,78.5,0.28,0.34,83.3,0.06,0.9,1.07,0.62,0.11,1.92,19.3,18.5,0.73,0.06,0.0,0.0,0.28,0.11,0.0,0.0,0.0,0.0,15.3,0.11,0.45,1.75,1.47,0.0,0.06,0.17,0.06,0.0,0.06,0.06,0.0,0.0,0.0,0.0,0.0,0.34,0.17,0.0,0.17,0.17,0.06,0.28,20.0,0.23,0.73,0.23,0.51,0.28,0.62,0.96,0.0,32.8,1.41,2.6,12.3,18.2,4.75,32.7,1.92,0.51,26.5,1.13,58.8,20.6,108.0,31.4,1.53,0.73,0.73,4.12,2.99,26.3,7.06,0.23,0.0,0.0,2.15,1.19,0.4,0.28,0.17,0.0,0.0,0.0,2.37,1.53,3.22,32.1,0.5,214.91200000000003,Bom
475,1845,1846,Karim Onisiwo,AUT,FWMF,Mainz 05,Bundesliga,30,1992,20,20,1741,19.3,8,2.59,1.19,46.0,0.16,0.35,16.4,0.0,0.0,0.0,12.8,22.5,56.9,189.6,39.4,6.79,10.9,62.4,4.51,6.94,64.9,0.52,1.19,43.5,0.05,1.35,1.09,0.73,0.21,1.76,22.5,19.8,2.54,0.0,0.0,0.05,2.07,0.21,0.0,0.0,0.0,0.0,12.8,0.16,1.35,3.32,2.28,0.0,0.36,0.36,0.26,0.05,0.41,0.1,0.0,0.05,0.1,0.16,0.0,0.62,0.36,0.0,0.31,0.31,0.16,0.52,30.0,0.36,0.62,0.0,0.62,0.05,0.67,0.21,0.0,36.3,0.21,1.09,14.7,21.1,5.8,36.3,3.73,1.3,34.7,1.97,52.8,21.3,127.9,51.8,2.85,1.5,1.24,4.2,1.66,26.0,8.45,0.16,0.0,0.0,1.87,1.24,0.93,2.07,0.36,0.05,0.0,0.0,2.23,2.18,2.54,46.2,0.4,213.531,Bom
245,995,996,Amine Gouiri,FRA,FW,Rennes,Ligue 1,22,2000,17,17,1356,15.1,9,2.85,1.46,51.2,0.21,0.41,13.5,0.0,0.0,0.0,19.2,23.9,80.3,270.0,41.9,11.1,13.2,83.5,5.36,6.69,80.2,1.19,1.26,94.7,0.07,1.39,0.99,0.99,0.2,2.12,23.9,22.8,0.99,0.0,0.13,0.13,0.46,0.0,0.0,0.0,0.0,0.0,19.2,0.07,0.86,3.71,2.72,0.0,0.33,0.53,0.07,0.07,0.4,0.33,0.0,0.07,0.0,0.0,0.0,1.13,0.6,0.26,0.4,0.46,0.13,0.66,20.0,0.53,0.53,0.0,0.53,0.26,1.39,0.26,0.0,34.7,0.33,1.46,14.0,19.7,4.77,34.7,2.52,1.13,44.7,1.39,55.3,25.7,151.6,56.4,2.38,1.52,0.93,2.45,1.26,25.8,6.09,0.07,0.0,0.0,1.26,0.4,0.46,0.46,0.6,0.0,0.0,0.0,2.65,0.93,2.05,31.1,0.5294117647058824,212.98049999999998,Bom
319,1233,1234,Vinicius J�nior,BRA,FW,Real Madrid,La Liga,22,2000,20,20,1756,19.5,7,2.51,1.23,49.0,0.14,0.29,16.4,0.0,0.0,0.0,27.7,35.7,77.6,349.3,67.4,19.0,21.5,88.3,6.1,7.69,79.3,0.97,1.9,51.4,0.15,1.74,0.77,1.64,0.1,2.56,35.7,34.3,1.33,0.26,0.1,0.26,1.95,0.77,0.21,0.0,0.0,0.0,27.7,0.15,1.69,4.51,3.08,0.05,0.46,0.41,0.46,0.05,0.56,0.26,0.0,0.05,0.21,0.0,0.05,1.33,0.87,0.51,0.46,0.36,0.62,1.23,50.0,0.62,0.87,0.05,0.82,0.31,1.64,0.05,0.0,51.9,0.05,2.92,12.9,36.8,6.72,51.9,8.1,2.82,34.8,4.15,51.3,41.1,323.2,175.6,6.46,3.03,3.64,2.82,1.9,44.7,14.8,0.26,0.0,0.0,1.85,4.05,0.62,1.95,0.87,0.05,0.0,0.0,3.13,0.0,0.26,0.0,0.35,212.077,Bom
163,662,663,Boulaye Dia,SEN,FW,Salernitana,Serie A,26,1996,20,16,1465,16.3,8,1.53,0.8,52.0,0.32,0.62,14.5,0.0,0.0,0.0,16.1,21.2,75.9,239.1,49.1,8.34,10.2,81.4,5.46,6.56,83.2,0.98,1.47,66.7,0.25,1.35,0.86,0.8,0.12,1.9,21.2,20.8,0.25,0.0,0.12,0.18,0.37,0.06,0.0,0.0,0.0,0.0,16.1,0.12,1.1,2.45,2.02,0.0,0.12,0.25,0.06,0.0,0.31,0.31,0.0,0.0,0.0,0.0,0.0,0.49,0.18,0.12,0.25,0.12,0.0,0.18,0.0,0.18,0.18,0.0,0.18,0.25,0.74,0.74,0.06,30.5,0.74,3.93,13.3,13.8,2.82,30.5,2.88,1.29,44.7,1.35,46.8,22.0,144.7,49.5,1.47,1.23,0.49,2.58,2.27,24.0,5.52,0.06,0.0,0.0,0.86,1.35,0.49,0.37,0.18,0.0,0.0,0.0,3.44,0.67,1.6,29.7,0.4,211.12700000000007,Bom
603,2363,2364,Gabriel Strefezza,BRA,FWMF,Lecce,Serie A,25,1997,20,18,1429,15.9,7,2.2,0.88,40.0,0.17,0.43,20.7,0.13,0.06,0.06,20.5,33.5,61.2,376.2,117.5,10.3,13.1,78.4,6.1,9.75,62.6,3.58,7.74,46.3,0.0,1.45,2.2,1.07,0.5,3.27,33.5,30.2,2.96,0.94,0.13,0.69,4.91,0.57,1.45,0.69,0.5,0.0,20.5,0.38,1.26,3.14,2.52,0.31,0.25,0.0,0.06,0.0,0.25,0.25,0.0,0.0,0.0,0.0,0.0,2.14,1.07,0.82,1.01,0.31,1.07,1.89,56.7,0.82,1.13,0.13,1.01,0.63,2.77,0.82,0.0,48.7,0.5,5.72,21.2,23.1,2.2,48.7,3.77,1.32,35.0,2.01,53.3,31.8,187.4,83.3,2.96,2.2,0.82,2.96,2.2,34.6,6.1,0.19,0.0,0.0,1.89,2.64,0.0,4.91,1.07,0.0,0.06,0.0,4.91,0.69,1.13,37.9,0.35,210.51249999999996,Bom
164,663,664,Moussa Diaby,FRA,FW,Leverkusen,Bundesliga,23,1999,20,20,1654,18.4,7,2.23,1.3,58.5,0.17,0.29,18.0,0.0,0.0,0.05,25.7,34.2,75.2,387.6,89.2,14.5,17.5,82.6,7.99,10.2,78.2,1.96,3.64,53.7,0.16,2.01,1.68,1.79,0.6,3.42,34.2,31.9,2.07,0.33,0.43,0.22,3.48,0.76,0.49,0.22,0.22,0.0,25.7,0.22,0.6,3.53,2.55,0.22,0.27,0.38,0.11,0.0,0.54,0.27,0.0,0.16,0.0,0.11,0.0,0.6,0.33,0.16,0.38,0.05,0.33,0.71,46.2,0.38,0.33,0.0,0.33,0.22,0.82,0.11,0.0,42.8,0.16,2.93,18.8,21.6,4.4,42.8,3.04,1.14,37.5,1.68,55.4,27.6,190.8,106.6,3.97,2.28,1.85,1.9,1.3,34.8,9.02,0.11,0.0,0.0,0.65,0.71,0.43,3.48,0.33,0.05,0.0,0.0,3.1,0.11,0.71,13.3,0.35,207.6355,Bom
278,1122,1123,Jonas Hofmann,GER,FW,M'Gladbach,Bundesliga,30,1992,16,16,1402,15.6,7,1.41,0.77,54.5,0.32,0.58,18.9,0.06,0.0,0.06,34.4,47.1,73.0,588.8,191.2,16.7,19.2,87.0,11.5,14.7,77.8,4.17,8.4,49.6,0.32,3.14,2.05,1.22,0.32,3.33,47.1,37.9,8.53,2.31,0.38,0.19,6.99,1.03,4.74,1.86,2.24,0.06,34.4,0.58,1.41,5.06,2.31,2.24,0.06,0.26,0.19,0.0,0.64,0.26,0.19,0.06,0.06,0.06,0.0,1.03,0.45,0.64,0.38,0.0,0.51,1.47,34.8,0.96,1.15,0.13,1.03,0.51,1.54,0.58,0.0,54.7,0.83,8.27,23.9,23.1,2.95,54.6,1.03,0.38,37.5,0.51,50.0,31.9,156.7,71.3,2.12,1.67,0.64,1.6,1.09,37.4,6.41,0.06,0.0,0.0,0.58,1.79,0.77,6.99,0.45,0.06,0.06,0.0,4.36,0.38,0.77,33.3,0.4375,207.5095,Bom
348,1348,1349,Khvicha Kvaratskhelia,GEO,FW,Napoli,Serie A,22,2001,17,16,1232,13.7,8,3.43,1.39,40.4,0.15,0.37,17.9,0.07,0.07,0.07,25.3,32.6,77.6,350.0,63.7,15.8,17.8,88.9,6.5,8.39,77.4,1.46,2.85,51.3,0.66,2.04,1.17,1.31,0.29,2.41,32.6,31.2,1.09,0.15,0.44,0.36,1.9,0.66,0.29,0.07,0.07,0.0,25.3,0.22,1.02,5.11,3.21,0.07,0.88,0.66,0.29,0.0,1.17,0.58,0.07,0.07,0.29,0.15,0.0,1.75,0.73,0.36,0.44,0.95,0.66,1.24,52.9,0.58,0.8,0.0,0.8,0.07,1.82,0.29,0.07,49.3,0.36,4.09,15.4,30.4,7.45,49.2,6.86,1.97,28.7,4.01,58.5,31.9,210.7,104.1,4.74,1.75,3.43,2.85,2.26,37.5,10.4,0.0,0.0,0.0,0.66,1.75,0.29,1.9,0.73,0.15,0.0,0.0,4.23,0.15,0.36,28.6,0.47058823529411764,207.19699999999997,Bom
213,864,865,Phil Foden,ENG,FWDF,Manchester City,Premier League,22,2000,18,13,1045,11.6,7,2.41,1.21,50.0,0.25,0.5,14.2,0.0,0.0,0.0,44.1,54.9,80.2,666.5,117.2,26.2,28.8,91.0,13.2,15.9,83.2,2.76,5.69,48.5,0.34,1.9,2.07,1.9,0.69,4.05,54.9,51.7,2.84,0.26,0.17,0.34,5.09,0.6,1.98,0.26,1.55,0.0,44.1,0.34,1.55,4.74,3.88,0.52,0.0,0.26,0.09,0.0,0.78,0.78,0.0,0.0,0.0,0.0,0.0,1.03,0.6,0.6,0.34,0.09,0.6,0.78,77.8,0.17,1.03,0.09,0.95,0.26,1.29,0.43,0.0,65.3,0.69,4.91,22.3,38.8,6.47,65.3,2.5,0.95,37.9,1.29,51.7,42.8,186.9,79.6,1.98,1.72,0.52,1.98,1.9,52.4,14.1,0.09,0.0,0.0,0.34,1.38,0.26,5.09,0.6,0.0,0.0,0.0,5.17,1.21,1.47,45.2,0.3888888888888889,205.9975,Bom
58,228,229,Sheraldo Becker,SUR,FW,Union Berlin,Bundesliga,28,1995,20,20,1454,16.2,7,2.1,0.93,44.1,0.21,0.47,20.0,0.0,0.0,0.0,12.0,20.9,57.7,210.2,53.0,4.75,7.96,59.7,4.75,7.16,66.4,1.73,2.84,60.9,0.25,1.54,0.62,1.79,1.23,1.36,20.9,20.1,0.68,0.12,0.06,0.0,4.14,0.31,0.12,0.0,0.0,0.0,12.0,0.06,1.6,3.09,2.59,0.0,0.06,0.25,0.19,0.0,0.43,0.37,0.0,0.0,0.06,0.0,0.0,0.49,0.19,0.0,0.31,0.19,0.06,0.25,25.0,0.19,0.37,0.06,0.31,0.06,0.56,0.12,0.0,29.1,0.12,1.6,8.83,19.1,3.46,29.1,1.23,0.43,35.0,0.74,60.0,17.8,111.7,50.7,2.96,1.36,1.11,2.16,1.42,20.6,6.98,0.06,0.0,0.0,0.99,0.68,1.05,4.14,0.19,0.06,0.0,0.0,2.78,0.8,1.85,30.2,0.35,203.92750000000004,Bom
446,1744,1745,Vedat Muriqi,KVX,FW,Mallorca,La Liga,28,1994,19,19,1654,18.4,8,2.34,0.82,34.9,0.14,0.4,16.3,0.0,0.11,0.16,14.8,25.8,57.4,203.0,40.5,9.29,13.2,70.4,4.08,8.1,50.3,0.65,1.68,38.7,0.05,0.76,1.2,0.11,0.0,1.79,25.8,25.5,0.22,0.0,0.11,0.11,0.43,0.0,0.0,0.0,0.0,0.0,14.8,0.0,0.82,1.63,1.2,0.0,0.11,0.16,0.16,0.0,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0.38,0.22,0.16,0.22,0.0,0.11,0.33,33.3,0.22,0.49,0.16,0.33,0.27,0.65,2.17,0.0,37.0,2.55,4.78,18.6,14.0,3.53,36.8,0.98,0.38,38.9,0.43,44.4,19.2,86.3,32.0,1.03,1.03,0.38,2.28,1.2,27.7,4.84,0.22,0.05,0.0,1.9,1.2,0.92,0.43,0.22,0.0,0.0,0.0,3.1,5.65,4.67,54.7,0.42105263157894735,202.51149999999996,Bom
224,913,914,K�vin Gameiro,FRA,FW,Strasbourg,Ligue 1,35,1987,20,16,1394,15.5,7,1.94,1.16,60.0,0.23,0.39,13.1,0.0,0.0,0.06,27.7,35.2,78.7,366.4,59.2,16.6,19.4,85.7,7.94,10.1,78.3,0.84,1.16,72.2,0.0,1.03,1.55,1.1,0.13,3.23,35.2,33.4,1.74,0.06,0.26,0.06,1.03,0.19,0.0,0.0,0.0,0.0,27.7,0.06,1.55,2.58,2.0,0.0,0.0,0.45,0.13,0.0,0.13,0.0,0.0,0.0,0.06,0.06,0.0,0.97,0.45,0.19,0.65,0.13,0.39,1.1,35.3,0.71,0.45,0.06,0.39,0.45,1.42,0.0,0.0,43.6,0.39,3.68,20.3,20.1,4.26,43.5,2.0,0.71,35.5,1.1,54.8,33.4,201.7,83.4,2.13,2.52,0.97,2.0,1.23,31.8,6.71,0.06,0.06,0.0,0.45,0.71,0.19,1.03,0.45,0.06,0.0,0.0,3.94,0.58,1.03,36.0,0.35,197.84649999999996,Bom
22,93,94,Felipe Anderson,BRA,FW,Lazio,Serie A,29,1993,22,20,1687,18.7,6,1.18,0.64,54.5,0.27,0.5,14.2,0.0,0.0,0.0,30.4,39.8,76.3,432.8,93.3,19.1,22.6,84.8,8.82,11.2,78.9,1.55,2.73,56.9,0.11,1.55,1.82,1.18,0.16,3.32,39.8,38.6,1.07,0.11,0.05,0.27,1.18,0.37,0.16,0.05,0.11,0.0,30.4,0.11,1.12,3.05,2.51,0.05,0.32,0.11,0.05,0.0,0.48,0.27,0.0,0.16,0.05,0.0,0.0,2.3,1.44,0.7,1.39,0.21,0.8,1.82,44.1,1.02,1.66,0.11,1.55,0.64,2.94,0.86,0.0,52.4,0.75,6.2,23.9,23.0,4.06,52.4,2.89,1.44,50.0,1.34,46.3,27.8,162.8,77.3,2.67,1.93,0.91,2.73,1.6,39.0,6.58,0.05,0.0,0.0,1.18,1.07,0.21,1.18,1.44,0.0,0.0,0.0,4.01,0.43,0.8,34.8,0.2727272727272727,197.43300000000002,Bom
